loss,params,n_estimators,train_time
829.12146,"{'colsample_bytree': 0.8192773728998666, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.47896657682125, 'learning_rate': 0.04852349429748093, 'max_depth': 13, 'min_child_weight': 480, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8187708021910154, 'reg_lambda': 0.3503696532273791, 'seed': 42, 'subsample': 0.9294742545987458, 'verbose_eval': 0}",113,8.352399349212646
827.222717,"{'colsample_bytree': 0.9647418718901706, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.034362388836393, 'learning_rate': 0.035157968013533894, 'max_depth': 4, 'min_child_weight': 265, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7751814933801024, 'reg_lambda': 0.24703099959434713, 'seed': 42, 'subsample': 0.5347005599049801, 'verbose_eval': 0}",269,6.746339559555054
828.897095,"{'colsample_bytree': 0.9792330152882316, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.5318487132297636, 'learning_rate': 0.030936503743235616, 'max_depth': 12, 'min_child_weight': 265, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7260685272130225, 'reg_lambda': 0.2439705193827703, 'seed': 42, 'subsample': 0.5091183018993576, 'verbose_eval': 0}",200,15.01566481590271
827.239929,"{'colsample_bytree': 0.9565896517054951, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.9217033341751812, 'learning_rate': 0.03578793226541839, 'max_depth': 4, 'min_child_weight': 105, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7789546710247849, 'reg_lambda': 0.30194237597015927, 'seed': 42, 'subsample': 0.5320439224815819, 'verbose_eval': 0}",230,5.821746349334717
827.426453,"{'colsample_bytree': 0.9947076307532913, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.414690580910785, 'learning_rate': 0.03407473038837927, 'max_depth': 6, 'min_child_weight': 265, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.750717510906907, 'reg_lambda': 0.2801867417192646, 'seed': 42, 'subsample': 0.5004783257444018, 'verbose_eval': 0}",204,7.524361848831177
827.27417,"{'colsample_bytree': 0.966098286282266, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.6663015655457394, 'learning_rate': 0.03834811047853336, 'max_depth': 4, 'min_child_weight': 95, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8963793242934467, 'reg_lambda': 0.3236201221931845, 'seed': 42, 'subsample': 0.5179802233713219, 'verbose_eval': 0}",257,6.529928922653198
828.520569,"{'colsample_bytree': 0.9264244786970697, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.959473472617275, 'learning_rate': 0.03873441177076908, 'max_depth': 11, 'min_child_weight': 220, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8024495091253638, 'reg_lambda': 0.33343766854077683, 'seed': 42, 'subsample': 0.5269976430302642, 'verbose_eval': 0}",184,12.446398973464966
827.303101,"{'colsample_bytree': 0.898030693995061, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.600000730196624, 'learning_rate': 0.03024080357085949, 'max_depth': 5, 'min_child_weight': 265, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7413875312844681, 'reg_lambda': 0.23441300875585758, 'seed': 42, 'subsample': 0.5407567452489748, 'verbose_eval': 0}",264,7.831180810928345
827.272949,"{'colsample_bytree': 0.9208559150096766, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.3300851542921108, 'learning_rate': 0.03200221642940686, 'max_depth': 4, 'min_child_weight': 170, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8212404933925647, 'reg_lambda': 0.25937130137917325, 'seed': 42, 'subsample': 0.5369566885446343, 'verbose_eval': 0}",260,6.461915493011475
827.295532,"{'colsample_bytree': 0.8829889774666154, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.138860228320662, 'learning_rate': 0.0343940739460852, 'max_depth': 4, 'min_child_weight': 130, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7814090401754129, 'reg_lambda': 0.36598385972390407, 'seed': 42, 'subsample': 0.5109622510662434, 'verbose_eval': 0}",230,5.669673204421997
827.491882,"{'colsample_bytree': 0.9594608386849465, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.214382774805325, 'learning_rate': 0.04289061432023176, 'max_depth': 7, 'min_child_weight': 255, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.841345867339175, 'reg_lambda': 0.20831212948159444, 'seed': 42, 'subsample': 0.5002378282280401, 'verbose_eval': 0}",179,7.435461521148682
827.356689,"{'colsample_bytree': 0.9379952409062591, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.170885638401497, 'learning_rate': 0.03583288404785641, 'max_depth': 4, 'min_child_weight': 265, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7109972946028291, 'reg_lambda': 0.29055234908228844, 'seed': 42, 'subsample': 0.55612865406589, 'verbose_eval': 0}",191,4.891558885574341
827.757202,"{'colsample_bytree': 0.9693915852014938, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.7585778499172278, 'learning_rate': 0.04030186753798868, 'max_depth': 9, 'min_child_weight': 395, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.955528932026274, 'reg_lambda': 0.2246174722638395, 'seed': 42, 'subsample': 0.5487416613403859, 'verbose_eval': 0}",158,9.01914668083191
827.315247,"{'colsample_bytree': 0.9433088544999555, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.3499949754984826, 'learning_rate': 0.050813733890513635, 'max_depth': 4, 'min_child_weight': 190, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8862128485997656, 'reg_lambda': 0.16432056626356245, 'seed': 42, 'subsample': 0.5220353411618082, 'verbose_eval': 0}",140,3.7473647594451904
827.890381,"{'colsample_bytree': 0.9125744283407858, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.855295307604624, 'learning_rate': 0.045800754379101014, 'max_depth': 8, 'min_child_weight': 35, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7649716578312521, 'reg_lambda': 0.31501037607116134, 'seed': 42, 'subsample': 0.5084989048812267, 'verbose_eval': 0}",134,6.490089416503906
828.88324,"{'colsample_bytree': 0.9894065809883604, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.0108501959946437, 'learning_rate': 0.028558245170020854, 'max_depth': 13, 'min_child_weight': 440, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.9139608716452319, 'reg_lambda': 0.1960218098268987, 'seed': 42, 'subsample': 0.5406117600472704, 'verbose_eval': 0}",196,16.218115091323853
827.340942,"{'colsample_bytree': 0.9554003918354741, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.2688025595355887, 'learning_rate': 0.037642118408186584, 'max_depth': 4, 'min_child_weight': 85, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8614663366779168, 'reg_lambda': 0.3454370690886955, 'seed': 42, 'subsample': 0.5658417079124688, 'verbose_eval': 0}",191,4.918375730514526
827.285156,"{'colsample_bytree': 0.9453071608876725, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.0781007727254743, 'learning_rate': 0.03198323489323673, 'max_depth': 4, 'min_child_weight': 70, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.04020463140775182, 'reg_lambda': 0.2472628362572158, 'seed': 42, 'subsample': 0.5294032136314464, 'verbose_eval': 0}",257,6.4400153160095215
829.266113,"{'colsample_bytree': 0.9991979976419328, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.3651741936805348, 'learning_rate': 0.04337906931428739, 'max_depth': 12, 'min_child_weight': 20, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.9809913179857741, 'reg_lambda': 0.26416568573732097, 'seed': 42, 'subsample': 0.5006637014418029, 'verbose_eval': 0}",135,10.585642576217651
828.757812,"{'colsample_bytree': 0.902035320944872, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 0.9566674484268756, 'learning_rate': 0.055829506893445714, 'max_depth': 11, 'min_child_weight': 195, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.9423947596101248, 'reg_lambda': 0.3935767339397709, 'seed': 42, 'subsample': 0.5501054459114553, 'verbose_eval': 0}",130,8.938673257827759
827.33667,"{'colsample_bytree': 0.933098913757958, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.291250069879984, 'learning_rate': 0.04845809635486986, 'max_depth': 4, 'min_child_weight': 435, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8759008707613568, 'reg_lambda': 0.12454836094851927, 'seed': 42, 'subsample': 0.5765049811710405, 'verbose_eval': 0}",149,3.88227915763855
827.228943,"{'colsample_bytree': 0.7244703548856943, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.4257742602506975, 'learning_rate': 0.054332060972856616, 'max_depth': 4, 'min_child_weight': 100, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8470358251620819, 'reg_lambda': 0.1430112482193828, 'seed': 42, 'subsample': 0.5635916968192052, 'verbose_eval': 0}",143,3.6052768230438232
827.279907,"{'colsample_bytree': 0.7298129462382431, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.3942805565045737, 'learning_rate': 0.046044054146391115, 'max_depth': 4, 'min_child_weight': 450, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8209689611225777, 'reg_lambda': 0.15148109256758396, 'seed': 42, 'subsample': 0.563312316463237, 'verbose_eval': 0}",199,4.786249160766602
827.228577,"{'colsample_bytree': 0.7514087644200431, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.413814002636872, 'learning_rate': 0.05376010481125768, 'max_depth': 4, 'min_child_weight': 50, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8028991532434364, 'reg_lambda': 0.18045831378786895, 'seed': 42, 'subsample': 0.5380744663401257, 'verbose_eval': 0}",139,3.4858622550964355
827.298401,"{'colsample_bytree': 0.7398479340092418, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.445713048464098, 'learning_rate': 0.06402039219711196, 'max_depth': 4, 'min_child_weight': 380, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7939904104353093, 'reg_lambda': 0.17090764844665662, 'seed': 42, 'subsample': 0.5143627400861318, 'verbose_eval': 0}",144,3.5868723392486572
827.284119,"{'colsample_bytree': 0.7497927014585322, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.3597384772279817, 'learning_rate': 0.05491076787745145, 'max_depth': 4, 'min_child_weight': 100, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8022962377145597, 'reg_lambda': 0.2059638134183842, 'seed': 42, 'subsample': 0.5342003519005316, 'verbose_eval': 0}",140,3.5306601524353027
827.315552,"{'colsample_bytree': 0.7546868454879114, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.4776224468136534, 'learning_rate': 0.07049155985616247, 'max_depth': 4, 'min_child_weight': 485, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.737961742235534, 'reg_lambda': 0.14531005682588508, 'seed': 42, 'subsample': 0.5240507836794304, 'verbose_eval': 0}",122,3.123830556869507
827.196228,"{'colsample_bytree': 0.7615978111625631, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.4269983349064352, 'learning_rate': 0.06112778014638491, 'max_depth': 4, 'min_child_weight': 100, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7732464247363602, 'reg_lambda': 0.09453110732494194, 'seed': 42, 'subsample': 0.5475378483324066, 'verbose_eval': 0}",137,3.509845495223999
827.297241,"{'colsample_bytree': 0.7705169026324794, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.408563870748015, 'learning_rate': 0.06612205891211297, 'max_depth': 4, 'min_child_weight': 100, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7204800779161231, 'reg_lambda': 0.1162895661074171, 'seed': 42, 'subsample': 0.5529221155181565, 'verbose_eval': 0}",142,3.6047654151916504
827.265198,"{'colsample_bytree': 0.7425720858379093, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.2244706269058727, 'learning_rate': 0.060799359534881386, 'max_depth': 4, 'min_child_weight': 50, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7746339571423765, 'reg_lambda': 0.09367521033264067, 'seed': 42, 'subsample': 0.5457848848817011, 'verbose_eval': 0}",139,3.534465789794922
827.279907,"{'colsample_bytree': 0.760410482709915, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.460902710600483, 'learning_rate': 0.07641592577976282, 'max_depth': 4, 'min_child_weight': 405, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7659466108829105, 'reg_lambda': 0.09951716138784657, 'seed': 42, 'subsample': 0.5612597872355392, 'verbose_eval': 0}",139,3.526186466217041
827.366516,"{'colsample_bytree': 0.7587235643270537, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.270624745576747, 'learning_rate': 0.09055286765187857, 'max_depth': 4, 'min_child_weight': 100, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.6863756076043767, 'reg_lambda': 0.13563776660035284, 'seed': 42, 'subsample': 0.5379538920448022, 'verbose_eval': 0}",109,2.83480167388916
827.283752,"{'colsample_bytree': 0.7295210646837406, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.17505503270815, 'learning_rate': 0.06877573679073119, 'max_depth': 4, 'min_child_weight': 100, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7276479434824563, 'reg_lambda': 0.21743506663310042, 'seed': 42, 'subsample': 0.5714911468298988, 'verbose_eval': 0}",137,3.4065537452697754
827.298401,"{'colsample_bytree': 0.7377725043087271, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.3256896590247207, 'learning_rate': 0.05169664859293474, 'max_depth': 4, 'min_child_weight': 50, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.6992523868645514, 'reg_lambda': 0.08002446399877716, 'seed': 42, 'subsample': 0.516647602581266, 'verbose_eval': 0}",146,3.6767771244049072
827.329468,"{'colsample_bytree': 0.7839170340634177, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.4989856890327964, 'learning_rate': 0.060489269766357254, 'max_depth': 4, 'min_child_weight': 50, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7948295962751308, 'reg_lambda': 0.19116835645794056, 'seed': 42, 'subsample': 0.5004839313374172, 'verbose_eval': 0}",140,3.561040163040161
827.253723,"{'colsample_bytree': 0.7235689674891108, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.420179017148689, 'learning_rate': 0.06469754100744085, 'max_depth': 4, 'min_child_weight': 100, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7624642490194077, 'reg_lambda': 0.23670761051819314, 'seed': 42, 'subsample': 0.5513214449918907, 'verbose_eval': 0}",139,3.4870448112487793
827.193665,"{'colsample_bytree': 0.7776059039889904, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.320769904166104, 'learning_rate': 0.05606435596134368, 'max_depth': 4, 'min_child_weight': 100, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8955782791879462, 'reg_lambda': 0.15102090422981307, 'seed': 42, 'subsample': 0.5313029440894764, 'verbose_eval': 0}",137,3.5003554821014404
827.32428,"{'colsample_bytree': 0.7663791574654812, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.4920719904536264, 'learning_rate': 0.08387104119584471, 'max_depth': 4, 'min_child_weight': 60, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8998116480426404, 'reg_lambda': 0.10461154407506582, 'seed': 42, 'subsample': 0.5079836929640991, 'verbose_eval': 0}",126,3.2703073024749756
827.275513,"{'colsample_bytree': 0.7802868464057788, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.171677618801401, 'learning_rate': 0.06841226663708565, 'max_depth': 4, 'min_child_weight': 140, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.9246589679261455, 'reg_lambda': 0.29546701058531155, 'seed': 42, 'subsample': 0.5346065066783032, 'verbose_eval': 0}",127,3.2648661136627197
827.433289,"{'colsample_bytree': 0.7730908125649094, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.27997302096541, 'learning_rate': 0.07341244170363037, 'max_depth': 6, 'min_child_weight': 100, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.9590073546486303, 'reg_lambda': 0.2746757049612022, 'seed': 42, 'subsample': 0.5187135802753186, 'verbose_eval': 0}",102,3.8069913387298584
827.242371,"{'colsample_bytree': 0.7751084835161914, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.3519482372829494, 'learning_rate': 0.059007360121099604, 'max_depth': 4, 'min_child_weight': 40, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8965312158227441, 'reg_lambda': 0.17634769588977683, 'seed': 42, 'subsample': 0.5283979199617076, 'verbose_eval': 0}",139,3.552267551422119
827.289917,"{'colsample_bytree': 0.7852311802401655, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.0947700555828455, 'learning_rate': 0.05074626758499949, 'max_depth': 4, 'min_child_weight': 165, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8848172713117615, 'reg_lambda': 0.2286790701280689, 'seed': 42, 'subsample': 0.5008975501640016, 'verbose_eval': 0}",140,3.559818744659424
827.278992,"{'colsample_bytree': 0.7496324128798829, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.301034231987898, 'learning_rate': 0.07367902591436787, 'max_depth': 4, 'min_child_weight': 345, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.9334260206244598, 'reg_lambda': 0.12588330244112303, 'seed': 42, 'subsample': 0.5109588662815531, 'verbose_eval': 0}",135,3.344492197036743
827.36554,"{'colsample_bytree': 0.8047113518651061, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.203096822277354, 'learning_rate': 0.055862847379610114, 'max_depth': 5, 'min_child_weight': 350, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8689089426246297, 'reg_lambda': 0.2578584303751587, 'seed': 42, 'subsample': 0.5455325913438731, 'verbose_eval': 0}",138,4.226921796798706
827.287537,"{'colsample_bytree': 0.7476504406706359, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.4297159478567325, 'learning_rate': 0.06216151556583637, 'max_depth': 4, 'min_child_weight': 325, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.9805659951586072, 'reg_lambda': 0.19963651133600796, 'seed': 42, 'subsample': 0.5213721591578981, 'verbose_eval': 0}",132,3.3264377117156982
827.58252,"{'colsample_bytree': 0.7888208036396293, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.3814470598182713, 'learning_rate': 0.048275650800969974, 'max_depth': 7, 'min_child_weight': 235, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.92146657692053, 'reg_lambda': 0.16119086706446256, 'seed': 42, 'subsample': 0.538506084451915, 'verbose_eval': 0}",140,5.726627826690674
827.82428,"{'colsample_bytree': 0.7754864708824339, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.0486932343202784, 'learning_rate': 0.0894977165205155, 'max_depth': 8, 'min_child_weight': 245, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8091372501280503, 'reg_lambda': 0.06849712309461978, 'seed': 42, 'subsample': 0.5539818245492344, 'verbose_eval': 0}",79,3.9827611446380615
828.056091,"{'colsample_bytree': 0.7624453453500637, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.136228536684389, 'learning_rate': 0.07886241937492597, 'max_depth': 9, 'min_child_weight': 100, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8489429939937625, 'reg_lambda': 0.3074429527178297, 'seed': 42, 'subsample': 0.5709422645639632, 'verbose_eval': 0}",83,4.740867614746094
827.282043,"{'colsample_bytree': 0.7350323136666732, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.4763951499925185, 'learning_rate': 0.0549767672512637, 'max_depth': 4, 'min_child_weight': 425, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.9998683426514077, 'reg_lambda': 0.3315766494158946, 'seed': 42, 'subsample': 0.5913871225863896, 'verbose_eval': 0}",140,3.4441914558410645
828.809692,"{'colsample_bytree': 0.7547335272560014, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.2428750459999454, 'learning_rate': 0.09597201371974624, 'max_depth': 13, 'min_child_weight': 430, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7487285926560767, 'reg_lambda': 0.03456152416502005, 'seed': 42, 'subsample': 0.5000174369461894, 'verbose_eval': 0}",65,5.500932455062866
827.296509,"{'colsample_bytree': 0.8139234346881872, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.3259421495696246, 'learning_rate': 0.05845953673557796, 'max_depth': 4, 'min_child_weight': 285, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.959409277873219, 'reg_lambda': 0.3762891620896679, 'seed': 42, 'subsample': 0.5096838562339414, 'verbose_eval': 0}",140,3.5781986713409424
829.795776,"{'colsample_bytree': 0.7915500367698977, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.3764616243918577, 'learning_rate': 0.06693032147356011, 'max_depth': 12, 'min_child_weight': 50, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.9126336211999181, 'reg_lambda': 0.11563593391400026, 'seed': 42, 'subsample': 0.5293836554670953, 'verbose_eval': 0}",85,6.584097385406494
827.270935,"{'colsample_bytree': 0.7680946301287404, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.248588086785037, 'learning_rate': 0.05144285834731161, 'max_depth': 4, 'min_child_weight': 410, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8252176502729065, 'reg_lambda': 0.28452846310064667, 'seed': 42, 'subsample': 0.5450000581103739, 'verbose_eval': 0}",142,3.5893611907958984
827.485107,"{'colsample_bytree': 0.7427682373085672, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.4952579951106824, 'learning_rate': 0.07101857314320285, 'max_depth': 6, 'min_child_weight': 490, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8602172524620152, 'reg_lambda': 0.087479077868543, 'seed': 42, 'subsample': 0.5189885141699231, 'verbose_eval': 0}",106,3.8561453819274902
827.296936,"{'colsample_bytree': 0.7168909803854562, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.014269320310955, 'learning_rate': 0.04662268598033222, 'max_depth': 4, 'min_child_weight': 270, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.942559019214003, 'reg_lambda': 0.22166122562499668, 'seed': 42, 'subsample': 0.5593515175600569, 'verbose_eval': 0}",191,4.536919355392456
828.762085,"{'colsample_bytree': 0.7615598880194635, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.4973754359018776, 'learning_rate': 0.06315915007959948, 'max_depth': 11, 'min_child_weight': 205, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.9999792267782227, 'reg_lambda': 0.358531716333036, 'seed': 42, 'subsample': 0.5874757550066009, 'verbose_eval': 0}",89,6.167364120483398
827.371765,"{'colsample_bytree': 0.8051251989243101, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.2955271841376517, 'learning_rate': 0.07844000192222672, 'max_depth': 4, 'min_child_weight': 55, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7764740519284582, 'reg_lambda': 0.24423999141263877, 'seed': 42, 'subsample': 0.5337052202829676, 'verbose_eval': 0}",129,3.3543434143066406
827.244995,"{'colsample_bytree': 0.7793632728820601, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.1762779845281894, 'learning_rate': 0.05275883096006045, 'max_depth': 4, 'min_child_weight': 280, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8754160797360828, 'reg_lambda': 0.05513850021792385, 'seed': 42, 'subsample': 0.5694580915893918, 'verbose_eval': 0}",143,3.6263298988342285
827.361816,"{'colsample_bytree': 0.8008966605004262, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 1.964441059046012, 'learning_rate': 0.05696473795976968, 'max_depth': 5, 'min_child_weight': 265, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.9006785418256391, 'reg_lambda': 0.148720627758404, 'seed': 42, 'subsample': 0.5001450951519442, 'verbose_eval': 0}",139,4.362574100494385
827.249878,"{'colsample_bytree': 0.7544333645508506, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.4327161139219724, 'learning_rate': 0.0441512092303067, 'max_depth': 4, 'min_child_weight': 240, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7060107790167306, 'reg_lambda': 0.17836323325256667, 'seed': 42, 'subsample': 0.6033751166643191, 'verbose_eval': 0}",209,4.981689929962158
827.448853,"{'colsample_bytree': 0.7359146478897866, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.0506249971451127, 'learning_rate': 0.08473958998868777, 'max_depth': 7, 'min_child_weight': 470, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.8062126798966804, 'reg_lambda': 0.31158835969559007, 'seed': 42, 'subsample': 0.500231466088053, 'verbose_eval': 0}",71,3.215301990509033
827.34552,"{'colsample_bytree': 0.7120761214496539, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.2111249911496205, 'learning_rate': 0.07434626327387281, 'max_depth': 4, 'min_child_weight': 275, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.966161897087701, 'reg_lambda': 0.19012987365383394, 'seed': 42, 'subsample': 0.5433836620796599, 'verbose_eval': 0}",139,3.4392282962799072
828.02478,"{'colsample_bytree': 0.78881256507705, 'early_stopping_rounds': 20, 'eval_metric': 'rmse', 'gamma': 2.1482315188331236, 'learning_rate': 0.06429015632639193, 'max_depth': 9, 'min_child_weight': 145, 'nthread': 13, 'objective': 'reg:tweedie', 'reg_alpha': 0.7362270204049308, 'reg_lambda': 0.26665511887252974, 'seed': 42, 'subsample': 0.8906312547044872, 'verbose_eval': 0}",99,4.942461013793945
